25000,21.755030621172352
4011,21.60262467191601
2720,14.087314085739283
2724,11.490638670166229
4019,9.796325459317586
42731,9.114260717410323
2449,8.365879265091863
53081,7.274540682414698
7245,3.388101487314086
496,3.383027121609799
41400,3.37007874015748
5853,3.272615923009624
49390,3.1669291338582677
2722,3.1503062117235348
73300,2.5552055993000873
7242,2.411373578302712
78079,2.393700787401575
2859,2.337882764654418
41401,2.1653543307086616
7862,2.089588801399825
6929,2.073665791776028
4149,2.0549431321084866
5990,1.9282589676290465
7840,1.7462817147856518
7140,1.526334208223972
4280,1.3350831146106736
7243,1.2797900262467192
32723,1.242694663167104
2749,1.1882764654418199
2809,1.1489063867016622
53011,1.100612423447069
7881,1.100262467191601
71516,1.0904636920384951
25040,1.084339457567804
25001,1.062292213473316
7906,1.0229221347331583
2448,0.968503937007874
412,0.9648293963254593
5920,0.9077865266841645
2768,0.9027121609798775
V4581,0.8848643919510061
25060,0.8694663167104112
73309,0.8218722659667541
78057,0.8134733158355205
71590,0.778652668416448
79021,0.7254593175853018
2810,0.7168853893263342
34690,0.7021872265966754
40210,0.6992125984251969
78039,0.6624671916010498
3572,0.5954505686789151
34600,0.5793525809273841
73301,0.5667541557305337
56210,0.5634295713035871
34610,0.5539807524059492
42820,0.542082239720035
4928,0.5403324584426946
5950,0.5377077865266842
49121,0.5303587051618548
2721,0.49816272965879266
5793,0.4969378827646544
7802,0.48136482939632547
585,0.4780402449693788
4148,0.46981627296587924
5854,0.4650918635170604
71596,0.46351706036745405
4139,0.4587926509186352
28521,0.45144356955380577
71509,0.39125109361329835
29680,0.3716535433070866
56211,0.3679790026246719
40290,0.33858267716535434
29632,0.3207349081364829
5856,0.2985126859142607
25050,0.2943132108486439
3004,0.28188976377952757
59970,0.2815398075240595
34510,0.2794400699912511
41090,0.27874015748031494
4289,0.27769028871391077
2410,0.2773403324584427
6926,0.2761154855643045
49392,0.27209098862642167
40291,0.2587926509186352
2409,0.2554680664916885
2811,0.25284339457567806
57420,0.25196850393700787
2440,0.24934383202099739
2875,0.236920384951881
2411,0.231496062992126
24290,0.22764654418197725
29620,0.21854768153980753
24200,0.2148731408573928
51889,0.2148731408573928
29690,0.20752405949256342
71515,0.205249343832021
2189,0.20244969378827646
7292,0.20087489063867017
34590,0.19562554680664918
2858,0.18320209973753282
2441,0.18232720909886263
2899,0.17655293088363955
30781,0.17567804024496939
36201,0.17392825896762903
34601,0.17305336832895887
49320,0.1651793525809274
4111,0.16272965879265092
30009,0.16062992125984252
42832,0.157830271216098
5855,0.15590551181102363
42822,0.15223097112860892
2511,0.14785651793525809
6918,0.14645669291338584
5859,0.14645669291338584
49391,0.14400699912510936
193,0.1436570428696413
34611,0.1410323709536308
2725,0.13963254593175853
42979,0.13858267716535433
70710,0.12983377077865266
40390,0.12860892388451445
27400,0.12860892388451445
2851,0.12598425196850394
2800,0.12510936132983377
29630,0.11828521434820648
70715,0.11723534558180228
2808,0.11513560804899388
71514,0.11496062992125984
28529,0.11461067366579178
41010,0.11286089238845144
29622,0.1126859142607174
25080,0.10936132983377078
2452,0.10691163604549431
41070,0.10621172353455818
4258,0.10586176727909011
29662,0.10288713910761155
29631,0.09973753280839895
71595,0.09886264216972879
2740,0.09851268591426071
34500,0.09343832020997375
1991,0.08888888888888889
28522,0.0867891513560805
5852,0.0836395450568679
42830,0.08346456692913386
29621,0.08293963254593176
71511,0.078915135608049
29570,0.07664041994750656
34540,0.07611548556430446
V5867,0.07559055118110236
34541,0.07506561679790026
70714,0.07454068241469816
25041,0.07331583552055992
29650,0.07139107611548556
59971,0.07016622922134733
4010,0.06824146981627296
40211,0.06754155730533683
2539,0.06614173228346457
30390,0.0636920384951881
2874,0.0605424321959755
V1259,0.06019247594050744
36202,0.057917760279965
71650,0.05564304461942257
29634,0.05494313210848644
29623,0.05494313210848644
41042,0.05354330708661417
25051,0.05354330708661417
29642,0.05126859142607174
29635,0.050393700787401574
72989,0.04969378827646544
59080,0.048643919510061244
2967,0.048643919510061244
7969,0.047944006999125106
64823,0.046194225721784776
V1229,0.04426946631671041
25061,0.04426946631671041
41071,0.04374453193350831
42833,0.04304461942257218
71517,0.04304461942257218
5750,0.04199475065616798
34591,0.04164479440069991
25070,0.04094488188976378
29652,0.04024496937882765
3558,0.03937007874015748
40599,0.03849518810148731
29633,0.03814523184601925
2469,0.03762029746281715
34680,0.03674540682414698
41040,0.03657042869641295
69289,0.03552055993000875
27401,0.03552055993000875
57410,0.03464566929133858
40391,0.03464566929133858
75989,0.03412073490813648
64203,0.03412073490813648
29411,0.03359580052493438
5851,0.03342082239720035
99529,0.032720909886264214
40519,0.03237095363079615
57511,0.031496062992125984
5959,0.03132108486439195
6930,0.03079615048118985
45989,0.03009623797025372
43889,0.029921259842519685
7098,0.02922134733158355
58381,0.02904636920384952
2459,0.02904636920384952
V1087,0.028346456692913385
29624,0.02817147856517935
36204,0.02694663167104112
226,0.02642169728783902
29689,0.02484689413823272
V1589,0.024671916010498687
41012,0.024496937882764653
41072,0.023272090988626423
2462,0.022747156605424323
34839,0.02257217847769029
49322,0.022397200349956254
41091,0.022222222222222223
49310,0.02204724409448819
57510,0.021872265966754154
34550,0.021697287839020123
49312,0.021347331583552055
32721,0.021347331583552055
64803,0.021172353455818024
64813,0.021172353455818024
25062,0.020822397200349955
5839,0.020647419072615924
5778,0.02047244094488189
5198,0.020122484689413824
2458,0.01994750656167979
28989,0.019772528433945755
25011,0.019597550306211724
44389,0.019247594050743656
V1329,0.019247594050743656
78939,0.019247594050743656
41032,0.01889763779527559
34580,0.018722659667541556
24900,0.018722659667541556
